Comment Number,Comment Content
2134,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1258"">20:58</a> huh?"
2135,"Oof those deficit numbers are just straight up lies.. Biden has over 11.6 trillion dollars of deficit increase including $4.8 trillion in enacted legislation, $4.8 trillion in higher interest costs and $2 trillion in executive actions : source: House Budget Committees Website"
2136,Biden is a joke
2137,Sleepy Joe just wants to sleep so leave him alone! 😴
2138,Go with trump bro don&#39;t be with biden he is gonna kill us he&#39;s been rising prices that public pools are closing now and everything is all cause of him lets say thank god the comments are open
2139,none of them know how to answer questions
2140,Biden is winning this next election by more votes than he did the last election!!
2141,Biden is suffering from asthma his breathing is bad
2142,The idea...
2143,We are praying for trump success in Jesus name Amen
2144,Is it really true according to Trump that America is no longer respected in the world under Biden
2145,I hate that people now gaslight about not knowing biden was fried the whole time.
2146,What is really happening here?
2147,Please  Maga2024 ❤
2148,Trump is the best choice for Amerigo and the world
2149,I’m scared about what trump thinks he’s going to do about Russia. Is he going to let them keep Crimea and the other “annexed” parts of Ukraine?
2150,Octogenarians contesting in America is a big show in history--goodluck
2151,Trump should go to jail....all he&#39;s ever done is lie...
2152,"Id love to see Vavek on the stage with Biden, he might actually ans some questions 😅"
2153,TRUMP 2024!
2154,Why people are soo poised against Trump and support someone who is clearly a former hero and man of state but a lovely elder in need of care instead of being used and abused as a puppet - sad :(
2155,"Please cease and desist from associating and besmirching the good name and morals of our members with this clusterfk.-signed, The Alley Cat Association of America."
2156,I feel bad for Americans for having such a special ed President
2157,I lose brain cells every time I hear Biden speak
2158,"As someone who voted for Biden in the first election, I gotta say…….. <br>My stance on him has changed. The long and short of it is, HE IS TOO OLD!!!! I mean, Jesus Christ and Fries! There was NO one else? Seriously. I cannot support having an almost 82 year old man for another 4 years in office. No offense to our seniors out there but no thank you on Biden. He had a good political career, I’d give him that but it’s time to just enjoy retirement. <a href=""http://www.youtube.com/results?search_query=%23changedtotrump"">#ChangedToTrump</a>."
2159,This comment section gets my vote for funniest act ever!
2160,I keep having to rewind this to try to make sense of biden 😅
2161,this comie { fuuu] IS ALIAR}
2162,I wanted to hear them talk about childcare prices….
2163,Go Trump America needs you 😊
2164,Biden is a joke!!! Trump🇺🇲🇺🇲🇺🇲💯💯💯
2165,Can we vote not to have Biden or Trump good God they both suck so bad 😭
2166,The world&#39;s interest in the debate is to hear about their future plans and not blaming each other.
2167,No. 1 i think its a no.2 oh no its in my pants..jill where is jill
2168,The comment section is more entertaining and meaningful than the actual debate we are listening to😢😂
2169,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=134"">2:14</a> He almost got lost.😂"
2170,The fact that they’re calling poor colleges “black colleges” and rich colleges “white colleges” is inherently racist. THERE IS NO SEGREGATION OF RACES IN COLLEGES. Say low income. This is elementary.
2171,Where is redemption?  Look up the word in dictionary
2172,Biden blaming trump for the economy during his time as president when we held our ground outstandingly during Covid is a joke
2173,Trump won - he can speak !
2174,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=4585"">1:16:25</a>"
2175,"Mr President Trump, we need you again !!!! 🇺🇲"
2176,"Biden spends so much time speaking for trump and avoiding questions that would require him to speak for himself, it’s honestly pathetic"
2177,More like double the price for groceries used to be $100 for a couple bags now $200 for the same groceries crazy how biden cooking Americans
2178,Go Mr. Trump fix America like it was before Biden destroyed it totally.
2179,Usa a n 1 in world and n 1 man is trump 🎉🎉
2180,"I feel sad for Biden…. He’s always been crooked and not politically impressive.<br>What bothers me is he’s sick, not his fault, but the malicious people around him only want $$$ and power regardless of how much they despise and have tried to destroy the average American and America 🇺🇸 <br>Biden is obviously in a severe cognitive decline that deserves our sympathy.<br>My beloved immigrant mother died at the relatively young age of 75 due to advanced Alzheimer’s.<br>So this issue hits me very close…."
2181,"lol, Israel definitely not trust you Biden XD"
2182,Jan 6 attack on White House.  Who is guilty?  I’m not an Atty!
2183,"&quot;they endorse me for president, I wont say that but they endorse me for president&quot;"
2184,TRUMP! TRUMP! TRUMP! WWWW
2185,BIDEN YOU NEED TO SEE A GERIATRICIAN AND GO TO A HOME
2186,I can&#39;t believe the Americans voted Biden in power.😂
2187,"Can everyone please listen to what they&#39;re actually saying. We make wise decisions when we&#39;re listening to both people and forming our own rational conclusions. Biden might be stuttering and old, but some of the things he is saying, mostly at the beginning, do sound more concrete than what Trump was saying. Trump sounds more audible, but the things he&#39;s saying are more harmful."
2188,"TRUMP FOR PRESIDEN TO HAVE A BETTER COUNTRY , GREATER ,SAFER , AND RICHER , PEOPLE PREPARED TO WORK FOR USA ."
2189,FJB! TRUMP 2024!!!
2190,"in our time to access information ,  how come we can&#39;t find some younger and coherent people to &quot;represent &quot; our country , instead we have 2 old farts tolkig about how great they are when rest of us scratch our heads and wallets  with disbelieves , don&#39;t know if we should cry or laugh"
2191,This is just embarrassing to watch...and these are the choices we have to choose from...😢
2192,I stand by all alley cats
2193,"President Biden, with all due respect, please stop embarrassing yourself and your party."
2194,Or forgetfools..
2195,"between trumpbiden and putin... i say obey the pandemic laws the appointed chief is chief mr vlad for ukrain,,,, give biden fines for trespassing, he is not assigned anything, unjust. did bully with vaccines. release steve bannor from jail"
2196,"Instead of slamming each other, answer the important questions. They’re both little babies."
2197,"Trump: confidently stated whole lies, half truths and fabrication, gaslighting about ⚪ supremacy, and not answering a single question. <br><br>Biden: mumbled, was very offended at &quot;the idea&quot;, and defended genocide. <br><br>Neither are fit"
2198,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1825"">30:25</a> the whole world is blowing under him 😂"
2199,Annd err btway....cld we or usa rule out maxx age for presidency is e.g 68...so tht people cld see real calibre not only old folks...open to blunders...
2200,I saw better debates in Kindergarten schools
2201,RFKJ😎
2202,They both should have to take a competence test.
2203,"Is exactly the same in Spain frontiers open all benefits for ilegal immigrants who are the ones responsible for squatter private property and police can’t do anything about it and judiciary path can take so long but by law the owner can not stop paying for them not to have water supply or electricity. an 87 years old man is in prison for confronting an ilegal jumping 2 am in the morning with an electric saw, took frightened his firegun to frighten him but unfortunately he died on the spot . The old man then call the police and told them what happened this grandpa is called Pepe Lomas , he was taken into court and sentenced to prison ???  Do you want this for USA ???"
2204,BIDEN GOT EMPTY BRAIN TO GENERATE WORDS AGAINST TRUMP!
2205,"Goodness, Biden or Trump? What a choice !"
2206,Almost forgot to see it again today😂
2207,Tq cnn for invite...errr is this real or A.I..version...tq
2208,I hate living here 😫
2209,VOTE RFK
2210,"Well, democrats..... hope you are waking up and realizing the media has been lying to you for years about Biden. And they lie about everything else too. And start accepting Trump as the 47th President as it will be a Trump landslide!"
