Comment Number,Comment Content
1859,❤❤❤😂😂😂
1860,She is a stronger candidate? Give me a break!
1861,Don&#39;t sleep on her especially with woman&#39;s rights on the front line and the feminist movement
1862,TRUMP HISTORY BLUE WAVE COMING 🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊
1863,"Now this is funny, Harris………..I mean , I can’t stop laughing…."
1864,😂
1865,😜👎😁
1866,Trump is still going to win
1867,Not only is Joe Biden the worst President in history.  He is now a quitter too.  And now Biden endorsed Kamala Harris for President.  I can&#39;t wait to hear her annoying laugh when she is asked a tough question 🤣.
1868,Who is the old fart now?
1869,"At 26 seconds, oh, please! Such BS! I&#39;m out of here. 🙄"
1870,O M G !  OOOOMMMMGGG!!!!  It&#39;s  AMERICA???!!! NOOOO!!! IT&#39;S THE  ZOOOOOOOO!!!!
1871,"It is disgusting to have a professor saying &quot;we need to do this&quot; &quot;we need to do that&quot; when talking about the Democrats... you need to be unbiased when representing yourself to your students.  You aren&#39;t a professor, you&#39;re an activist, and you should be ashamed of yourself."
1872,Just the title of this video made me laugh out loud! 🤣😂<br><br>I laughed out loud because I was loud when I was laughing because I was laughing out loud and people could hear me laughing!  That’s why I said I was loud when I was laughing! 😂
1873,Who is the old fart now?
1874,Nope she is even more hated than joe biden. They will have cemented their loss in with her or gavin. Best to have gone with someone new.
1875,BIDEN MEDICAL CONDITION<br>TRUMP MENTAL HEALTH<br>ANYBODY NEW HANDS DOWN WINNING!!!
1876,"I’m scared s**t of a Kamala Harris White House,like the feeling I had when I was 7 watching the amityville horror"
1877,Trump will still win
1878,Expect the media to start ramping up the support for KH.
1879,"Votes for HARRISS , VOTES NUMBER FOR HARRIS ✊✊🇺🇸🇺🇸"
1880,Who wouldn’t be?
1881,So her whole thing on the border was addressing the root causes of why people are flooding into our country so her deduction from this experiment was to go to a couple countries and Central America and realize the economy is not so great there and we need to fix their economies. Well when 200 countries are sending people are we supposed to fix the economies of 200 countries instead of just securing our border with the policies that Trump had that were working. That&#39;s one thing I hate about these politicians and I could say it on both sides is when they get in if the previous guy had good policies that are working just keep them in place but they tend to just rip out the policies of the last guy now I know Trump pulled out some stuff that was awful like TPP was going to be terrible for America I&#39;m glad he pulled out of that The Paris accords that tied our hands and made it so we couldn&#39;t be economically viable tied to this cult of climate change was terrible and he pulled us out of that The Iran deal was awful he pulled us out of that So those things were logical they were just bad policies that Obama did. But to completely open the border and get rid of all trumps effective border control policies show that they don&#39;t care about American citizens and they don&#39;t care about law and order in this country. People are supposed to come here in a very specific way even asylum seekers Trump had them remain in Mexico while they applied Biden just lets them in and then they have to wait for a court date in 20 years from now to see if they get kicked out of the country which none of them will ever show up to. It&#39;s a farce This woman did a terrible job on the border and her administration did it terrible job on everything she has blood on her hands
1882,VALHALA KAMALA!!
1883,She is not even African American woman. She is Indian / Caribbean. Why she been called African American.
1884,Kamala is laffin’
1885,She put black people in jail for weed. Why would anyone vote for her?
1886,"Dems have a death wish if they appoint Kamala. As a Black man Middle age man, I will no way no How vote for her. <br>Now if Michelle run, no question she has my vote but if Kamala, I’ll vote Trump and be a first time Republican voter"
1887,She ain’t Obama
1888,"👍🇺🇸👉 Ms HARRIS WITH STRONG VOICES FIGHT FOR FREEDOM, DEMOCRACY."
1889,Brah she dont have white America behind her i&#39;m saying this as a black man so nodody won&#39;t start saying aww here we go Harris wont be able to pull that kinda weight lol Trump 2024 the show must go on
1890,ewwww
1891,Kamala Heels-Up Harris
1892,She&#39;s worse than Joe.
1893,So the dems are even more hellbent on trump being president.
1894,It&#39;s even better. Trump triumphant 2024! ♥️♥️♥️
1895,"I don&#39;t think she is as loved by women, as she is disliked by men.  Whatever the Women of &quot;The View&quot; think, I don&#39;t think she wont make Republican women change sides, but a lot of moderate Democrat men may do."
1896,"<a href=""https://www.youtube.com/watch?v=akvhkLHnOAM&amp;t=184"">3:04</a> young?! 🤣shes gonna be 60 by November"
1897,There&#39;s no way she can beat him.
1898,What about her investigating the root causes re border crisis?
1899,Kamala is not a person to run America.
1900,National unity ticket:<br>KAMALA / KINZINGER<br>🇺🇸  🇺🇸  🇺🇸  🇺🇸  🇺🇸  🇺🇸<br><br>Kamala will vigorously prosecute the case against the insurrectionist.  Now who&#39;s old and incompetent?
1901,Dems ain’t got no chance 🤣🤣🤣🤣🤣🤣. What do they have to offer? Kamala?🤣🤣🤣🤣🤣🤣🤣 or wait Newsome or Michael Obama🤣😂😂🤣🤣😂🤣🤣.<br>Kamala will be thrown out by Dem party 🤣😂😂. Delegates there don’t like here neither 🤣😂😂😂
1902,"Hispanic voter here, I was considering Biden, no way will I or any hispanics that I know vote for Harris.  Trump 2024 I guess... wow... what a huge mistake by Democrats."
1903,Politics aside. Its pretty impressive how fast these videos get put together
1904,Worse than biden
1905,If Biden wasn&#39;t that old he would have been fine. Kamala has no chance
1906,Cackling kamala has zero qualifications and credibility 🤦‍♂️
1907,"Now, Harris&#39; handlers must mind the optics for her as in a more powerful image. That image is not brushing hair from your face. No world leader does that!"
1908,You think the opinions of Beta males matter? Dream on.
1909,"The difference between puppet Joe and billionaire Trump: one was discarded like used piece of toilet paper, the other conducted his next public rally immediately after surviving an assassination attempt."
1910,Delusional
1911,There has never been a replaced candidate whose replacement won.  Never happened.
1912,"This is why they waited until after the primary was done, so they don&#39;t have to prop her up with actual facts and a history of being a good candidate. She&#39;s just the only one whose name people recognize and isn&#39;t Trump."
1913,"COONMALA HARRIS REMINDS ME OF DR SEUSS  CHARACTER THE GRINCH WHO STOLE  XMAS,  THERE IS A REASON WHY TRUMP WAS A FIRST TERM PRESIDENT &amp; SHOULD REMAIN THAT WAY, TRUMP NOR BIDEN ARE FIT TO BE PRESIDENT PERIOD, &amp; THAT INCLUDES COONMALA AS WELL"
1914,"This is a set-up, Harris do not qualify to do what has to be done for this falling country. This, as they put it, part African lady is not burdened by the past, and how can she not when the past is ever before my people. Note: what was being done to the African here in America during the past is still happening, how can not be burdened. My people please be mindful, she will be good for them, but as for your youth she has no motherly compassion. She would be a setup for a trump win. The ticket for such a time as this is, Michelle Obama and Elizabeth Chaney.<br><br>The Debriefer"
1915,Americans will NOT vote for a woman president especially kamala harris
1916,Harris is the worst choice for America
1917,"Yeah lets not address the lie that Biden has been telling democrats and the American people this whole time.  That he was running, that he wasn&#39;t going anywhere.. that he was in it to win it.   All BS and always has been."
1918,"Her word salad is so cringe, I&#39;d rather listen to Biden."
1919,A country is more than ABORTIONS!
1920,This comment section is a brainrot. And so the racism begins...
1921,Harris makes a better president for Haiti and Obama for Cuba
1922,"Harris should campaign on &quot;two Trumps in every jail cell!&quot; Tippy canoe, endorse Harris."
1923,Biden may be the best but he may not go for 4 years.  He will be working behind the scenes helping Harris and the VP pick.
1924,Sorry but to answer your question! NOPE
