Comment Number,Comment Content,Processed comments
2735,"Look at Bidens face, mouth gaping open, blank stare, incoherent sentences and the list goes on. Biden’s the President? What a sham.",look bidens face mouth gaping open blank stare incoherent sentence list go bidens president sham
2736,Awas pd2 in jerman digu.,awas pd jerman digu
2737,"ugh...Biden looks terrible, barely alive. should have cancelled this one - he needs to rest. one of most difficult jobs in the world, 81 years old. incredible",ugh biden look terrible barely alive cancelled one need rest one difficult job world year old incredible
2738,Antemi sedunia tetoris yo mboh hirokan heng kiro2 digu nganu uwong☻️🌍,antemi sedunia tetoris yo mboh hirokan heng kiro digu nganu uwong
2739,Is it amust for some one to stand during debates? Biden seems weak he might even colapse,amust one stand debate biden seems weak might even colapse
2740,Trump being braindead metaphorically. Biden being braindead LITERALLY<br><br>Hilarious,trump braindead metaphorically biden braindead literally br br hilarious
2741,I can&#39;t believe this is the best we have to offer.  Makes me want to run for President!!,believe best offer make want run president
2742,"All Trump had to do was speak honestly and he&#39;d have won the debate.  Instead, all Trump did was prove why George Santos is STILL the perfect poster-child for today&#39;s Republican party.",trump speak honestly debate instead trump prove george santos still perfect poster child today republican party
2743,"Biden was sharp, and didn’t fail, except for one time in a lengthy portion. His voice was weak, but millions of people have weak voices, and don’t get promotions to higher paying jobs because of that, so the problem is the capitalist wage system that causes world poverty because they expect and need some unemployed workers…who then can’t buy food or medical care for their children. <br><br>Danny Thomas started St. Jude Children’s Hospital to help children who get cancer and their families get treatment because millions couldn’t afford any medical care. His vision evolved from wanting to build a general hospital in the early 1950’s, to becoming a Children’s cancer research hospital, which opened in 1962 and is still funded by generous donors. At that time children had a 20% survival rate, and now has a 94% survival rate for patients with acute lymphoblastic leukemia, using therapy that does not include radiation in 2006.",biden sharp didnt fail except one time lengthy portion voice weak million people weak voice dont get promotion higher paying job problem capitalist wage system cause world poverty expect need unemployed workerswho cant buy food medical care child br br danny thomas started st jude childrens hospital help child get cancer family get treatment million couldnt afford medical care vision evolved wanting build general hospital early becoming childrens cancer research hospital opened still funded generous donor time child survival rate survival rate patient acute lymphoblastic leukemia using therapy not include radiation
2744,me as neutral non american need to say: biden is the biggest clown in the history of the us. i remember a time where usa was the best countrry everyone wasd looking up to but now its just a shadow of its own.,neutral non american need say biden biggest clown history u remember time usa best countrry everyone wasd looking shadow
2745,"🍿 I can’t talk right now , I’m watching the season finale of the United States",cant talk right im watching season finale united state
2746,"As a Veteran, Biden has done nothing but make things worse for me. FJB.",veteran biden done nothing make thing worse fjb
2747,MAGA🎉❤❤❤❤,maga
2748,Golf. I prefer tennis.,golf prefer tennis
2749,"Biden retire my friend, i never voted i just dont ,  go and spend time with the grand  kids bro your in your Golden Years your only here one time ,Mr President, &quot;Dust in the Wind&quot;...we are.",biden retire friend never voted dont go spend time grand kid bro golden year one time mr president quot dust wind quot
2750,This is just akward at this point,akward point
2751,I am Canadian but This video shows how Biden is well educated man. I can not get a sense of Trump responses. Biden seems to be baby sitting Donald.,canadian video show biden well educated man not get sense trump response biden seems baby sitting donald
2752,Is Biden reading a teleprompter?,biden reading teleprompter
2753,A your name it&#39;s me for real aka Clarence Spencer aka meat meat good morning 🌞🌄,name real aka clarence spencer aka meat meat good morning
2754,"Biden has SUCH A PUZZLING look on his face <a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a>🤡",biden puzzling look face href uckszuwhgymbdv ujg mmfyjbfswjhlpyouaak
2755,Run his name and it&#39;s me for real aka Clarence Spencer aka meat meat good morning the one that talk to you,run name real aka clarence spencer aka meat meat good morning one talk
