Comment Number,Comment Content,Processed comments
3240,"Golf talk <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=4980"">1:23:00</a> you’re welcome.",golf talk welcome
3241,Trump farted at 116:26ish… I swear!! 😂😂😂,trump farted ish swear
3242,Btden had a cold ?????   Not once did he wipe his nose lol,btden cold not wipe nose lol
3244,"Biden sure has a strange resting face.<br>This guy should be enjoying his retirement at this stage of his life, not slowly dying in front of the world stage.",biden sure strange resting facethis guy enjoying retirement stage life not slowly dying front world stage
3245,"When Dr Jill asks Dementia Joey to come to bed, he blurts out , &quot;I&#39;m coming Hillary, i have to change my diaper first&quot;!",dr jill asks dementia joey come bed blurts coming hillary change diaper first
3246,"OK so I am not from the U.S but at <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=625"">10:25</a>, Trump stated that the world is laughing at Americans because off Joe Biden, yea we are laughing at Americans.  But we started laughing when Americans elected trump as president we knew then american is a joke. The joke just continued with Biden. FACTS💯",ok not yous trump stated world laughing american joe biden yea laughing american started laughing american elected trump president knew american joke joke continued biden fact
3247,The only bright side to come out of one of these two winning will be the south park episode,bright side come one two winning south park episode
3248,Its pretty clear which of these two the country needs at this moment in our history.,pretty clear two country need moment history
3249,Trump is our president!,trump president
3250,Every time Joe looks dazed and confused they take the camera off him.,every time joe look dazed confused take camera
3251,Biden is lying,biden lying
3252,"you can see within the first minute. Joe waves at an empty studio, then looks around for one. it&#39;s over.",see within first minute joe wave empty studio look around one
3253,Trump was 10000% right with everything he said!!!,trump right everything said
3254,Poor Biden. He is really too old to be president now. Such a difference between now and the debate in 2020.,poor biden really old president difference debate
3255,Biden barely knows he’s president.,biden barely know president
3256,This man cannot even give A cognitive change unless we wake up to what is really going on.,man not even give cognitive change unless wake really going
3257,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=719"">11:59</a> fax coming in",fax coming
3258,I don’t think biden knows what’s happening,not think biden know happening
3259,"from 100 to 120 to usa , but in canada from 100 to 180",usa canada
3260,Does he want to go his grave while in office,want go grave office
3261,"Actually i am learning english, but Biden didnt speak in english, why? I didnt get anything from him, But Trump is  clear 🤔",actually learning english biden not speak english not get anything trump clear
3262,Oh side track the lie. Joe 13 dead in Afganistán while leaving billions of equipment for ou r enemy’s. JOE IS A LYER.,oh side track lie joe dead afganistan leaving billion equipment ou r enemy joe lyer
3263,"I am shocked that CNN was fair for this debate. They have been &quot;Orange Man Bad&quot; for 8 years, now this?",shocked cnn fair debate orange man bad year
3264,Close the border,close border
3265,opponent mic will be turn off ..thats explain everything  who and what kind those people are ..,opponent mic turn explain everything kind people
3266,Biden just needed his diaper changed and he would&#39;ve been fine,biden needed diaper changed would fine
3267,It&#39;s official. BIDEN IS A BETTER GOLFER THAN 99.5% of the golfers on the planet.  <br>BUT<br>Cannot walk up a set of stairs or ride a bike...<br><br>HES OFFICALLY A REAL LIAR.,official biden better golfer golfer planet butcannot walk set stair ride bikehes offically real liar
3268,"The fact that a lot of these controlled media networks rate Trump one of the worst presidents soley because of the indictment charges and not because of performance in office, tells me a lot about who theyre really working for.",fact lot controlled medium network rate trump one worst president soley indictment charge not performance office tell lot really working
3269,Someone said every time Biden looks at trump he’s seeing him for the first time 🤣☠️☠️☠️,someone said every time biden look trump seeing first time
3270,"Between the two, Trump is a far better leader. That&#39;s all I have to say and that Biden acts worse than a child.",two trump far better leader say biden act worse child
3271,The problem is we know now that No Election is fair &amp; honest anymore. Even if we vote...America??...Democracy??,problem know election fair honest anymore even voteamericademocracy
3272,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1176"">19:36</a> he doesn’t even know the terms of the laws he’s trying to pass!!!!! 😂😂 he is brain dead.",not even know term law trying pas brain dead
3273,With due Respect Biden should be vacation ing enjoying life and not all this stress .this is a toll on him .I hope he doesn&#39;t fall again. This is a lot for him to handle he&#39;s tired.,due respect biden vacation ing enjoying life not stress toll hope not fall lot handle tired
3274,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=5226"">1:27:06</a> yeah...ok, Tell that to the everdeclining enlistment and retention rates in our military.",yeahok tell everdeclining enlistment retention rate military
3275,biden isnt president the deep state is,biden not president deep state
3276,We the people stand by Trump we are truly disgraced by Biden,people stand trump truly disgraced biden
3277,"We all know the numbers, if Biden somehow wins, they will try and overthrow the government, Trump is 100% going to be the next president unless they try and kill him",know number biden somehow win try overthrow government trump going next president unless try kill
