Comment Number,Comment Content
4294,"Question # 1 of the debate was about inflation.<br><br>The very first words out of Biden&#39;s mouth were lies....<br><br>1). &quot;Well, You got to take a look at what I was left when I became President. What Mr. Trump left me.&quot;<br><br>Fake! The condition of the economy was not due to Trump, but due to the pandemic and due to Governor&#39;s who mandated the closing of businesses in their states. He was not responsible for that condition other than to say it would have been worse had he not done the things he did. &quot;What Mr. Trump left me&quot; suggests that what was left was of his doing and it absolutely was not.<br><br>2). &quot;We had an economy that was in free fall&quot;<br><br>Lie - people were starting to get vaccines in December and things were  already rapidly returning to normal by late January. Things weren&#39;t falling, they were rising.<br><br>3). &quot;The pandemic was so badly handled, many people were dying and all he said was &#39;it&#39;s not that serious, just inject a little bleach into your arm you&#39;ll be alright.&quot;<br><br>Objectively-Lie, Lie, Lie<br>A. The pandemic wasn&#39;t mishandled. They did try their best, supplying the CDC with the resources to do it&#39;s work. Doctors, not politicians lead the response. If social distancing and masking were not effective I wouldn&#39;t blame the administration or even the medical scientists who were limited in what could be done. There was no great silver bullet they missed. A great and effective grand thing that would make all the difference. It was small things that had small impacts.<br><br>B. Many people were dying, that&#39;s true. But anything that comes after the statement of &quot;all he said&quot; would be a deliberate misrepresentation unless it contained ALL of what he said.<br><br>C. The statement he attributed to him was nothing even remotely close to what he said... and it wasn&#39;t even based on something he said. It was based on a question he asked someone while not addressing the press. Something he found interesting. That statement was a complete lie and deliberately misleading anyone who heard it. Trump never even used the word bleach. He did use the word disinfectant. A person with a virus is infected. To disinfect a person infected with a virus is to inject an antiviral medication. A virus killer. Antivirus is a disinfectant because it comes in contact with a virus and the virus dies. Antibodies attack infections. The therapy monoclonal antibodies used man made proteins that acted like antibodies in that they bound to the virus and destroyed it. As they disinfected an infected person, and it was an IV injection, they actually did inject people with a type of disinfectant.<br><br>4. &quot;The economy collapsed. There were no jobs&quot;<br><br>Absolutely FALSE!!! Businesses couldn&#39;t hire because no one wanted to work. Businesses had to struggle to get staff to return as he was taking office. TONS of jobs, no people.<br><br>5. &quot;The unemployment rate rose to 15%&quot;<br><br>Lie.... he asked us to look at what he left us. Joe took office late January of 2021, did he not? The month of January 2021 had a 6.3% unemployment rate and was coming down nearly half a percent (.4%). Not as bad as Joe states it and improving. The rebound had begun. The difference between 6.3% and 15% is HUGE!!! Double the 6.3 to 12.6% and you are still way off by thousands and thousands.<br><br>If you wanna say he wanted to say that&#39;s how bad it once was, he should also give Trump credit for getting it from 15% down to 6.3%. But as you listen, the intent was to make Biden look like he was the one that conquered the 15% unemployment obstacle. No, he spent trillions taking us from 6.3 to around 4%. His goal was to make his achievement look better than it was.<br><br>* Next was some pointless words with no claims.<br><br>6. &quot;We created 15,000 new jobs&quot;<br>               😯<br>I put that face because of his next statement:<br><br>&quot;We brought out...<br>(Ahem)<br>In a position where we have 800,000 new manufacturing jobs&quot;<br><br>False. This can&#39;t be accurate... if you have 800,000 NEW manufacturing jobs, how can you have only created 15,000 jobs? Which one is false because we aren&#39;t that bad at math that we can&#39;t see one or both are fake numbers. You can&#39;t call it truth.<br><br>PS: Giving government contracts from money the government doesn&#39;t have and thus spending tomorrow&#39;s money now is robbing future tax collections. That enlarges the money supply.... that&#39;s how you caused the inflation. <br><br>He actually gave one of the answers to thr question here... we created jobs with government money. It&#39;s the people who took these jobs and spent their paychecks buying stuff that caused inflation.<br><br>Good luck in getting him to acknowledge they over stimulated the economy and that did it. He&#39;s probably not smart enough to know that."
4295,"trump didnt win, biden simply lost the debate. trumps lies could have been beaten."
4296,Biden you lie everyone knows
4297,if he say “the idea” one more time 👋🏿
4298,Great start for our great Trump to finally return to office and repair all the damage Biden has done.
4299,joe biden is the real life michael scott from scranton
4300,"As a foreigner, this is insane vs non-sane."
4301,"It&#39;s almost set up like a WWE match; it&#39;s just old, tired wrestlers not even fighting but stupidly smacking at each other while gloating and saying &#39;I&#39;m the best wrestler, look at my fans! Look at my success! This guy sucks&#39; while the referees just try to get them to actually wrestle. It just makes me sad, idec anymore, politics are just trash in America"
4302,No one believes Biden anymore about what experts say as we know he he lied about hunters  laptop.
4303,Cnn is still favorably to Biden.  They let biden have the last talk
4304,"In Starting of debate, It seems like Biden had mugged up his answers like a nerdy kid before an school debate competition."
4305,😂i swear.. reading the comments is more amusing than i found the debate to be❤these two old guys..give em a fishing pole and a boat😅It&#39;ll make for great comedy..
4306,Last one was so bad they gave them a mute button and a warning
4307,Even America first people are pro destroying America in favor of Israel.
4308,"Where do you go to research a presidential candidate&#39;s campaigning policies? Im not entirely sure if that sentence was said correctly but i would like to dig a little more into these candidates other than their surface level arguments in order to make a logical and educated vote on who i want to run the country. Where can i find informarion about their, with lack of better words, &quot;pushing policies&quot; or &quot;campaigning policies&quot;. Also are these sources reputable? I appreciate your responses."
4309,Debate in Jewish CNN 😅😅😅 vote for Putin for US president 😅😅😅
4310,Even if Biden manages to say a few words that makes sense he says something bad about himself
4311,"120 dollars for grocery!?! Buddy what? I literally used to fill up an entire cart with just 100 dollars. Now, if I want to fill up the cart I&#39;d have to pay 300 dollars plus!"
4312,“I don’t have to apologize to you for aNyThiNg” <br><br>bro I’d vote for a 12 yr old before that guy
4313,"I feel like this is the white version of drake and kendrick&#39;s beef, except they don&#39;t know how to diss each other."
4314,Trump!♥️♥️♥️♥️
4315,did Biden just say “Asian orange”<br><br>I can’t understand what he’s saying. but uhhh 😬
4316,Seeing this I feel embarrassed on behalf of Joe Biden
4317,You cannot tell me if Biden wins that fraud isn’t involved at this point.
4318,MODERATOR IS LYING. I USED TO BUY CHICKEN LEGS AT 99c a POUND. now they’re $20 for only a measly few pounds. we can’t even afford chicken breast because it was $25 for only a small pack at Costco. It used to be $5 a pound—even $2/lb if you had a fareway. Costco is KNOWN for giving big packs of stuff. That pack of chicken was tiny.
4319,My grocery bill DOUBLED in the last 4 years!!!!!
4320,The fact that he comes from Scranton and this is not an episode of the (Oval) Office is insane right now. Go back to working at Dunder Mifflin Paper Co. <br>u ain’t cut out for this
4321,"I used to buy gluten free bread from Walmart for $4.99. I just bought it for $7 yesterday($8 with tax!) and it was so small that I thought my sister had eaten some of it. She said no— and when I got another bag, it was just LIKE that."
4322,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1292"">21:32</a>"
4323,He&#39;s a disgrace to America
4324,Biden sucks why vote for him
4325,Biden sucks why vote for him
4326,"Guys,please be more broad minded when I watched this debate. I saw the energy of Trump,but his speech was full of populism and surface. Even if Biden had given the worst speech ever,he was very accurate and tried to answer to all of the questions carefully, that&#39;s why before all of you will hate and bully him please think about it,for example if I could I voted for him,but I am a teenager that&#39;s why can&#39;t do it,but you guys can that&#39;s why think before you will make a right decision ❤"
4327,The Battle of the Weak.
4328,Is it already too late for the party to replace President Joe Biden? He has played hi part in the first term. His age is not on his side.
4329,Biden is just trolling
4330,Do America mean nobody is better than Biden or what 😮
4331,Trump is good on microphone. Under him I had respect for America but under Biden I lost that respect because I don&#39;t see any reason why they keep pumping ammunition into Ukraine instead of dialogue between the two countries to find solution and avoid that war. It could be avoided and thousands of lives would have been saved today.
4332,Bidens face is pretty telling.....yikes !
4333,Trump is hero
4334,Two old guys crapping on each other.
4335,Biden is so done.
4336,All we need now is a bag of popcorn
4337,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1293"">21:33</a><br>Trump: i really don&#39;t know what he said in the end of this....<br>Biden: (face expression)"
4338,One Candidate is wants to finish his degree in “How To Be A Dictator - In Four Easy Years”.  The other will need to find funding for a Convalescence Center attached to the Oval Office. OMG!
4339,Biden&#39;s face makes me feel uncomfortable.
4340,"Biden claims other countries will fall if Russia wins Ukraine. It&#39;s called the now disproven &quot;Domino Theory.&quot; Kennedy believed it would happen if S Vietnam became communist. There was no Domino Effect after we pulled out. <br>We were in Vietnam for 20 years and 58,220 US military died."
4341,I love trump 2025 all the way🦾🦾
4342,This was too obvious.
4343,Is Trump going to ever answer any of the questions asked?  He&#39;s awful.
4344,Blew up in CNN face lol
4345,"I watched the debate between Donald Trump/Biden but I have some suspicious about  control of the loud speaker who controls it, why was it very loud when Trump speaks and very fanty when Biden speaking, age is a number. Based on Donald trump&#39;s records and what he said he will do if elected, a senceable citizens must be scared of him, don&#39;t elect or vote for him."
4346,&quot;Worst president&quot; telling each other 😅
4347,Trump did awful he did not once answer the questions asked. Also what is a black job?
4348,"An A.i. running in a quantum computer will run as president in the near future. Now, the good thing about Biden winning is his Vice."
4349,"Out of over 300 million Americans, these two are the only options to run this great nation? Like seriously? Its so sad to see these clowns. When will we get a leader who wants to lead America, not Israel, not China and definitely not big pharma"
4350,American got talent golden buzzer?
4351,"Let&#39;s go, Brandon! 😮"
4352,Covid 19 hurt the economy. Shut down no jobs no income. The economy business was hurt. We as Americans hurt. As result. When economy restarted of course inflation happens to reboot economy. Job rebooted. As normal. Thank god for getting back to normal. We give the government to much credit for change or lack of. Yet we dont trust them but expect them to help us when we down. Yet some people haven&#39;t made personal changes to help themselves. Pick ur battles. The middle remain in the middle maintaining. Always takes care of each other. Trump is before and mid covid and biden is post covid. Measure the change and focus of the next 4yrs. Realistic change over depending on the wealthy to bail is out . We are the bail out. Who will make the rich pay?
4353,"Biden, as the daughter of a combat vet who died from burn pit cancer from Cam Ranh Bay, Vietnam, sister of a combat vet in Afghanistan, and a retired Navy vet, I can assure you, the military hates you and what your administration did to the military."
4354,Trump said 28 lies. I think biden topped that one. But trumps are lies. Bidens are mis speaks.
4355,Only thing joe cares about is taxes. It&#39;s all tax and spend. Tax and spend
4356,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=4585"">1:16:25</a> I swear trump farted or something anybody else hear it?"
